customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02909,Male,0,No,No,63,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),67.75,4231.81,No
CUST-02910,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),59.11,782.92,No
CUST-02911,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),115.93,4444.83,Yes
CUST-02912,Female,0,Yes,No,66,No,No,No,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),109.21,7213.09,No
CUST-02913,Female,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,79.12,4309.08,No
CUST-02914,Male,0,No,No,41,No,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.47,2722.61,No
CUST-02915,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Electronic check,75.33,276.61,No
CUST-02916,Male,1,Yes,No,51,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),64.44,3324.43,No
CUST-02917,Male,1,Yes,No,21,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),52.67,1124.3,No
CUST-02918,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),79.04,3434.77,No
CUST-02919,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,One year,No,Electronic check,111.04,6416.76,No
CUST-02920,Male,0,No,No,24,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),82.6,1970.26,Yes
CUST-02921,Female,0,Yes,No,20,No,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.74,725.08,Yes
CUST-02922,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,One year,No,Electronic check,65.59,4157.56,No
CUST-02923,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,35.26,2410.68,No
CUST-02924,Female,1,No,No,46,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,One year,Yes,Mailed check,29.94,1334.08,No
CUST-02925,Female,0,No,No,34,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.97,1737.15,Yes
CUST-02926,Female,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,37.92,232.32,Yes
CUST-02927,Female,0,Yes,Yes,55,Yes,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,111.53,6174.74,No
CUST-02928,Female,0,No,Yes,51,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,23.59,1176.68,Yes
CUST-02929,Female,0,Yes,No,45,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,Two year,No,Mailed check,114.41,5114.38,Yes
CUST-02930,Female,0,No,No,8,Yes,No,No,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),102.08,814.88,Yes
CUST-02931,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,44.13,2538.01,No
CUST-02932,Male,0,Yes,No,22,No,Yes,DSL,No internet service,Yes,Yes,No,No,No,Two year,Yes,Electronic check,27.26,646.91,No
CUST-02933,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),74.7,156.58,Yes
CUST-02934,Male,0,No,Yes,60,Yes,No,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,42.63,2580.35,No
CUST-02935,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.06,322.32,Yes
CUST-02936,Female,0,No,No,52,Yes,No,No,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,75.4,3938.44,No
CUST-02937,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,63.77,4246.85,No
CUST-02938,Male,1,Yes,No,48,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,68.69,3296.68,No
CUST-02939,Male,0,Yes,No,69,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),49.91,3398.45,No
CUST-02940,Male,1,No,No,47,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,50.42,2352.09,Yes
CUST-02941,Male,1,No,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,117.94,735.82,Yes
CUST-02942,Male,0,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.32,1676.38,Yes
CUST-02943,Male,0,No,No,55,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,40.3,2198.35,No
CUST-02944,Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),88.45,5274.07,No
CUST-02945,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,96.38,398.27,No
CUST-02946,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),41.52,1228.46,Yes
CUST-02947,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),28.93,568.52,No
CUST-02948,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),47.4,760.7,No
CUST-02949,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),70.53,652.92,No
CUST-02950,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,56.08,3974.59,No
CUST-02951,Male,0,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,33.46,2213.61,No
CUST-02952,Female,0,No,No,41,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),20.46,796.21,No
CUST-02953,Female,0,Yes,No,26,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.57,1758.61,No
CUST-02954,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),105.06,636.43,No
CUST-02955,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.54,1719.2,No
CUST-02956,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,104.86,721.89,No
CUST-02957,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),94.62,655.73,No
CUST-02958,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,52.32,214.07,Yes
CUST-02959,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),59.32,4117.95,No
CUST-02960,Male,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,104.23,150.42,Yes
CUST-02961,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,88.54,4444.32,No
CUST-02962,Female,1,Yes,No,65,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),73.94,4808.22,No
CUST-02963,Female,0,No,Yes,11,Yes,No,DSL,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,112.74,1263.34,No
CUST-02964,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),22.67,1002.72,Yes
CUST-02965,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),103.69,5627.92,Yes
CUST-02966,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.87,1216.02,No
CUST-02967,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),82.91,3606.05,No
CUST-02968,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),109.5,6717.97,No
CUST-02969,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,53.4,3704.85,Yes
CUST-02970,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,67.51,21.34,No
CUST-02971,Female,0,Yes,No,25,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,50.26,1299.66,Yes
CUST-02972,Male,0,No,No,13,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,88.42,1199.26,Yes
CUST-02973,Male,0,No,Yes,56,Yes,Yes,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.04,1750.09,No
CUST-02974,Male,1,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,93.3,2856.94,No
CUST-02975,Male,0,Yes,No,61,No,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,96.07,5861.89,Yes
CUST-02976,Female,0,No,No,29,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),24.6,731.14,No
CUST-02977,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),57.97,664.15,No
CUST-02978,Male,1,No,No,39,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,87.68,3408.25,No
CUST-02979,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Electronic check,27.43,783.79,No
CUST-02980,Male,1,No,No,36,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),97.34,3512.31,No
CUST-02981,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),82.25,3603.35,No
CUST-02982,Male,0,No,No,58,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),64.31,3715.25,No
CUST-02983,Male,0,Yes,No,27,No,No phone service,DSL,No,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,27.49,738.22,No
CUST-02984,Female,0,No,No,60,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,25.13,1483.09,No
CUST-02985,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,42.52,777.04,No
CUST-02986,Female,0,No,No,42,No,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,97.02,4092.0,No
CUST-02987,Male,0,No,No,58,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,107.0,6181.11,No
CUST-02988,Male,1,Yes,No,15,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,42.77,668.6,No
CUST-02989,Female,0,No,Yes,68,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Mailed check,48.44,3249.28,No
CUST-02990,Female,1,No,Yes,43,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.02,1525.04,No
CUST-02991,Female,0,No,No,65,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.59,5621.82,No
CUST-02992,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),20.77,199.11,No
CUST-02993,Female,1,Yes,No,46,Yes,No,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),111.09,5099.94,No
CUST-02994,Female,0,Yes,No,18,Yes,No,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,45.5,806.78,Yes
CUST-02995,Male,0,No,No,50,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.04,4716.37,No
CUST-02996,Male,0,Yes,Yes,12,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,No,Mailed check,114.46,1394.8,No
CUST-02997,Male,0,Yes,No,62,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,32.69,2006.79,No
CUST-02998,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.43,449.48,Yes
CUST-02999,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),45.58,2395.98,Yes
CUST-03000,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,76.96,2589.64,Yes
CUST-03001,Female,1,No,Yes,58,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,18.13,1046.62,No
CUST-03002,Female,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.59,2968.34,No
CUST-03003,Female,1,No,No,66,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,75.69,5017.07,No
CUST-03004,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),22.59,1672.74,No
CUST-03005,Male,0,No,No,60,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,70.3,4263.06,No
CUST-03006,Female,0,No,No,49,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.44,4970.26,No
CUST-03007,Male,0,No,No,52,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),47.95,2460.3,No
CUST-03008,Female,1,Yes,No,45,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,99.81,4538.06,No
CUST-03009,Male,0,Yes,No,51,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,62.24,3213.36,No
CUST-03010,Female,0,No,No,28,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Two year,No,Electronic check,102.2,2827.45,No
CUST-03011,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),65.1,237.73,Yes
CUST-03012,Male,0,Yes,No,66,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,108.08,7094.38,No
CUST-03013,Male,1,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,109.38,4311.42,Yes
CUST-03014,Female,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),18.65,1281.23,No
CUST-03015,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),56.58,46.01,Yes
CUST-03016,Male,0,Yes,No,67,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.73,7184.71,No
CUST-03017,Male,0,Yes,No,61,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),19.39,1187.1,No
CUST-03018,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,28.21,1609.61,No
CUST-03019,Male,1,Yes,No,68,No,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,61.09,4142.44,Yes
CUST-03020,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,116.03,6564.6,No
CUST-03021,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,110.74,3730.09,Yes
CUST-03022,Female,0,No,No,13,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,76.51,1002.37,No
CUST-03023,Female,1,No,No,14,Yes,Yes,No,No internet service,No,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),43.26,635.86,No
CUST-03024,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,82.17,425.55,Yes
CUST-03025,Male,0,No,No,15,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,50.29,780.34,Yes
CUST-03026,Male,0,No,No,45,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),83.34,3720.94,Yes
CUST-03027,Male,0,Yes,No,62,No,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),34.94,2172.52,No
CUST-03028,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Mailed check,78.18,847.07,Yes
CUST-03029,Male,0,No,No,40,No,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,87.16,3469.83,No
CUST-03030,Male,0,No,Yes,18,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),89.45,1602.56,Yes
CUST-03031,Female,0,No,Yes,1,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,115.71,152.85,Yes
CUST-03032,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,20.63,430.47,No
CUST-03033,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),25.74,234.76,No
CUST-03034,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.51,1557.79,No
CUST-03035,Male,0,Yes,No,7,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),66.25,416.19,Yes
